eeg-P3,eeg-C3,eeg-F3,eeg-Fz,eeg-F4,eeg-C4,eeg-P4,eeg-Cz,eeg-CM,eeg-A1,eeg-Fp1,eeg-Fp2,eeg-T3,eeg-T5,eeg-O1,eeg-O2,eeg-F7,eeg-F8,eeg-X1:ECG,eeg-A2,eeg-T6,eeg-T4,eeg-TRG,timestamp
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6484.453125,26580.0546875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.403129
-8504.7001953125,-9126.6796875,-8836.736328125,-9511.1748046875,5750.755859375,8088.73779296875,8122.12109375,-4295.451171875,6570.3505859375,-5582.0322265625,-7988.57421875,-5454.90478515625,-8038.18505859375,-8762.9140625,-4971.0439453125,8841.8046875,-7984.26220703125,8780.75390625,-7.199999809265137,3800.03173828125,8597.150390625,8421.7802734375,0.0,2025-06-10T20:24:24.406462
7665.2998046875,6528.578125,7145.1181640625,5874.56689453125,-9834.599609375,-8290.701171875,-8007.77587890625,3959.836181640625,-35315.63671875,9699.96875,8942.1572265625,9790.80078125,8437.041015625,7102.67724609375,9218.470703125,-6413.94970703125,8766.0205078125,-8288.0048828125,-7.5,-9855.900390625,-7610.35986328125,-7998.93310546875,0.0,2025-06-10T20:24:24.409795
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7660.771484375,-9848.099609375,-9834.2998046875,9836.3994140625,-26281.40234375,9824.7001953125,9168.1474609375,8817.607421875,9856.19921875,9849.8994140625,8628.7666015625,-9819.2998046875,9686.8310546875,-9309.7685546875,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.413129
-6392.7001953125,-5044.89208984375,-5662.5927734375,-5547.63330078125,8447.4072265625,6210.962890625,5455.5634765625,-3020.834716796875,20980.32421875,-4768.87890625,-7820.576171875,-7222.908203125,-6492.3916015625,-5564.1845703125,-7696.47119140625,2274.728515625,-7233.1376953125,8136.04443359375,-6.900000095367432,4001.85400390625,5710.8564453125,6346.61376953125,0.0,2025-06-10T20:24:24.416462
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6431.91943359375,26878.70703125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.419795
-8509.2001953125,-9118.57421875,-8843.02734375,-9512.6796875,5779.26806640625,8099.85791015625,8132.625,-4411.02490234375,6719.6767578125,-5601.2216796875,-7989.171875,-5490.7607421875,-8039.68896484375,-8762.9140625,-5028.0927734375,8853.4921875,-7997.77685546875,8780.75390625,-6.599999904632568,3780.481201171875,8597.150390625,8422.681640625,0.0,2025-06-10T20:24:24.423129
7671.2998046875,6543.58935546875,7129.541015625,5853.794921875,-9834.599609375,-8279.5810546875,-7994.87060546875,3869.177978515625,-35166.30859375,9695.771484375,8943.3525390625,9790.80078125,8437.642578125,7102.67724609375,9197.15234375,-6424.4375,8756.7099609375,-8289.2041015625,-7.199999809265137,-9855.900390625,-7611.564453125,-8000.736328125,0.0,2025-06-10T20:24:24.426462
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7669.17529296875,-9848.099609375,-9834.2998046875,9836.3994140625,-26281.40234375,9824.7001953125,9166.353515625,8814.619140625,9856.19921875,9849.8994140625,8609.55078125,-9819.2998046875,9687.130859375,-9307.970703125,-6.599999904632568,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.429795
-6425.39990234375,-5082.7197265625,-5701.5361328125,-5609.34716796875,8429.7001953125,6210.66259765625,5437.8564453125,-3031.041259765625,20905.662109375,-4766.7802734375,-7819.08154296875,-7214.5419921875,-6491.1884765625,-5584.62548828125,-7743.91162109375,2170.74609375,-7231.3359375,8134.5458984375,-6.599999904632568,4001.25244140625,5690.07861328125,6344.51025390625,0.0,2025-06-10T20:24:24.433129
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6415.1083984375,26729.380859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.599999904632568,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.436462
-8516.099609375,-9123.376953125,-8847.8203125,-9518.701171875,5793.3740234375,8096.8525390625,8126.9228515625,-4224.00537109375,6719.6767578125,-5599.72216796875,-7990.06884765625,-5438.171875,-8038.78662109375,-8768.3251953125,-5019.685546875,8842.1044921875,-7997.17626953125,8791.5439453125,-6.599999904632568,3779.879638671875,8601.9677734375,8431.998046875,0.0,2025-06-10T20:24:24.439795
7676.10009765625,6546.291015625,7132.8359375,5877.5771484375,-9834.599609375,-8280.482421875,-7994.87060546875,3950.530029296875,-35166.30859375,9696.970703125,8948.4345703125,9790.80078125,8438.544921875,7106.2841796875,9200.7548828125,-6396.26953125,8761.21484375,-8281.111328125,-7.199999809265137,-9855.900390625,-7597.71240234375,-7990.5185546875,0.0,2025-06-10T20:24:24.443129
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7638.8623046875,-9848.099609375,-9834.2998046875,9836.3994140625,-26281.40234375,9824.7001953125,9145.1298828125,8801.47265625,9856.19921875,9849.8994140625,8641.978515625,-9819.2998046875,9661.302734375,-9290.287109375,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.446462
-6422.7001953125,-5061.10400390625,-5697.6416015625,-5567.201171875,8463.6142578125,6257.546875,5506.28369140625,-3005.224609375,20980.32421875,-4798.8623046875,-7842.39794921875,-7225.896484375,-6505.025390625,-5562.681640625,-7684.7607421875,2266.6376953125,-7272.48095703125,8159.4228515625,-6.900000095367432,4034.037109375,5761.74658203125,6393.79736328125,0.0,2025-06-10T20:24:24.449795
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6382.3876953125,26804.044921875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.453129
-8501.099609375,-9104.1630859375,-8819.3623046875,-9499.1328125,5718.0419921875,8068.30126953125,8113.7177734375,-4315.8642578125,6645.013671875,-5570.33837890625,-7967.64892578125,-5407.3955078125,-8017.12939453125,-8746.982421875,-4980.35205078125,8792.66015625,-7963.83984375,8761.87109375,-6.900000095367432,3746.1923828125,8589.3212890625,8404.650390625,0.0,2025-06-10T20:24:24.456462
7685.7001953125,6575.1123046875,7174.47509765625,5885.404296875,-9834.599609375,-8318.3505859375,-8023.3818359375,3941.22412109375,-35464.9609375,9710.7626953125,8973.84375,9790.80078125,8463.51171875,7134.841796875,9235.5849609375,-6502.0498046875,8794.5517578125,-8320.6748046875,-7.5,-9855.900390625,-7626.62060546875,-8028.38525390625,0.0,2025-06-10T20:24:24.459795
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7636.76123046875,-9848.099609375,-9834.2998046875,9836.3994140625,-26430.728515625,9824.7001953125,9122.1123046875,8784.7392578125,9856.19921875,9849.8994140625,8592.435546875,-9819.2998046875,9654.99609375,-9272.00390625,-6.0,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.463129
-6440.7001953125,-5079.41748046875,-5715.615234375,-5586.4677734375,8469.6171875,6259.650390625,5506.583984375,-2977.006591796875,20905.662109375,-4801.26123046875,-7870.79638671875,-7262.35009765625,-6524.2763671875,-5596.048828125,-7710.88330078125,2281.620849609375,-7274.58349609375,8172.31103515625,-7.199999809265137,4039.150390625,5743.98046875,6376.6669921875,0.0,2025-06-10T20:24:24.466462
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6439.1240234375,26804.044921875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.300000190734863,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.469795
-8528.7001953125,-9133.2841796875,-8851.115234375,-9518.0986328125,5753.45703125,8092.0439453125,8123.921875,-4378.6044921875,6719.6767578125,-5573.3369140625,-7982.89453125,-5480.00390625,-8056.83447265625,-8779.1474609375,-5038.3017578125,8847.19921875,-7990.86962890625,8784.9501953125,-7.199999809265137,3768.449951171875,8610.0986328125,8426.2880859375,0.0,2025-06-10T20:24:24.473129
7665.2998046875,6533.3818359375,7134.0341796875,5877.5771484375,-9834.599609375,-8291.9033203125,-8007.4755859375,3841.560302734375,-35091.64453125,9710.7626953125,8958.0,9790.80078125,8430.123046875,7096.06396484375,9227.177734375,-6419.34326171875,8771.42578125,-8292.5009765625,-7.199999809265137,-9855.900390625,-7600.12158203125,-8002.84033203125,0.0,2025-06-10T20:24:24.476462
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7632.5595703125,-9848.099609375,-9834.2998046875,9836.3994140625,-26430.728515625,9824.7001953125,9154.09765625,8804.4599609375,9856.19921875,9849.8994140625,8614.3544921875,-9819.2998046875,9676.0185546875,-9298.0791015625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.479795
-6444.0,-5065.0068359375,-5682.064453125,-5569.30859375,8465.115234375,6209.15966796875,5454.36328125,-3056.85791015625,20980.32421875,-4768.279296875,-7831.935546875,-7229.18310546875,-6510.740234375,-5620.9990234375,-7705.17822265625,2171.0458984375,-7245.75146484375,8147.43408203125,-6.599999904632568,3999.74853515625,5728.32177734375,6361.33984375,0.0,2025-06-10T20:24:24.483129
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6455.634765625,26580.0546875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.486462
-8537.400390625,-9131.1826171875,-8845.1240234375,-9517.4970703125,5787.0712890625,8085.732421875,8108.61572265625,-4344.6826171875,6421.0244140625,-5602.12109375,-7979.6064453125,-5423.23193359375,-8053.82666015625,-8800.791015625,-4978.8505859375,8800.15234375,-7987.265625,8771.76171875,-6.900000095367432,3762.4345703125,8596.8486328125,8412.7646484375,0.0,2025-06-10T20:24:24.489795
7649.10009765625,6530.97998046875,7129.2412109375,5855.2998046875,-9834.599609375,-8288.5966796875,-8018.27978515625,3736.4931640625,-35315.63671875,9696.37109375,8957.701171875,9790.80078125,8426.513671875,7067.2060546875,9155.4169921875,-6490.66259765625,8769.6240234375,-8304.490234375,-7.5,-9855.900390625,-7611.564453125,-8013.05810546875,0.0,2025-06-10T20:24:24.493129
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7654.1689453125,-9848.099609375,-9834.2998046875,9836.3994140625,-26430.728515625,9824.7001953125,9153.5,8807.7470703125,9856.19921875,9849.8994140625,8629.0673828125,-9819.2998046875,9676.919921875,-9295.08203125,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.496462
-6430.5,-5046.99365234375,-5685.6591796875,-5553.35302734375,8434.2021484375,6209.7607421875,5432.75439453125,-2994.718017578125,20980.32421875,-4766.1806640625,-7831.63671875,-7239.93994140625,-6494.79833984375,-5589.435546875,-7737.3056640625,2184.23095703125,-7246.953125,8147.43408203125,-7.199999809265137,4018.998291015625,5727.7197265625,6343.9091796875,0.0,2025-06-10T20:24:24.499795
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6348.76611328125,26729.380859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.503129
-8540.400390625,-9140.189453125,-8848.1201171875,-9514.185546875,5706.93701171875,8086.33349609375,8118.51953125,-4370.4990234375,6719.6767578125,-5584.4306640625,-7992.1611328125,-5510.78076171875,-8052.62353515625,-8792.0732421875,-5102.55615234375,8816.333984375,-7999.5791015625,8793.0419921875,-7.199999809265137,3764.8408203125,8607.990234375,8421.7802734375,0.0,2025-06-10T20:24:24.556992
7654.5,6518.37060546875,7131.6376953125,5874.56689453125,-9834.599609375,-8291.0009765625,-8008.3759765625,3965.539794921875,-35166.30859375,9702.0673828125,8949.3310546875,9790.80078125,8426.814453125,7083.1376953125,9212.765625,-6437.62255859375,8759.1123046875,-8279.3134765625,-7.199999809265137,-9855.900390625,-7600.7236328125,-8001.33740234375,0.0,2025-06-10T20:24:24.560325
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7684.48193359375,-9848.099609375,-9834.2998046875,9836.3994140625,-26281.40234375,9824.7001953125,9145.4287109375,8800.27734375,9856.19921875,9849.8994140625,8596.6396484375,-9819.2998046875,9678.4208984375,-9300.4775390625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.563659
-6442.7998046875,-5065.0068359375,-5664.390625,-5550.94482421875,8419.49609375,6224.4873046875,5487.67626953125,-2914.866943359375,20980.32421875,-4766.1806640625,-7844.19140625,-7250.39794921875,-6491.7900390625,-5565.98828125,-7711.18359375,2224.98486328125,-7245.451171875,8147.43408203125,-6.599999904632568,4019.299072265625,5743.98046875,6358.0341796875,0.0,2025-06-10T20:24:24.566992
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6393.1943359375,26804.044921875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.570325
-8535.0,-9144.693359375,-8843.02734375,-9521.7109375,5682.9267578125,8075.21337890625,8109.81591796875,-4275.0380859375,6719.6767578125,-5600.02197265625,-7981.10107421875,-5512.5732421875,-8040.59130859375,-8784.5576171875,-5007.9755859375,8789.064453125,-7987.265625,8771.162109375,-6.900000095367432,3782.887451171875,8598.0537109375,8400.142578125,0.0,2025-06-10T20:24:24.573659
7649.7001953125,6500.65771484375,7130.7392578125,5861.32080078125,-9834.599609375,-8304.826171875,-8020.08056640625,3860.772705078125,-35166.30859375,9698.169921875,8962.185546875,9790.80078125,8441.552734375,7079.8310546875,9192.6484375,-6501.75048828125,8773.2275390625,-8306.2880859375,-7.5,-9855.900390625,-7614.2744140625,-8028.38525390625,0.0,2025-06-10T20:24:24.576992
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7639.46240234375,-9848.099609375,-9834.2998046875,9836.3994140625,-26281.40234375,9824.7001953125,9133.1728515625,8786.5322265625,9856.19921875,9849.8994140625,8615.5556640625,-9819.2998046875,9658.900390625,-9284.2919921875,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.580325
-6461.39990234375,-5103.134765625,-5717.7119140625,-5586.4677734375,8449.5087890625,6256.64501953125,5464.56689453125,-3068.26513671875,21129.650390625,-4816.552734375,-7857.04541015625,-7254.8798828125,-6522.7724609375,-5618.89453125,-7722.29296875,2239.668212890625,-7273.982421875,8158.22412109375,-6.599999904632568,4049.076171875,5759.638671875,6389.2890625,0.0,2025-06-10T20:24:24.583659
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6364.67626953125,26804.044921875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.599999904632568,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.586992
-8518.2001953125,-9126.3798828125,-8840.9306640625,-9511.1748046875,5724.94482421875,8068.00048828125,8075.30224609375,-4335.37646484375,6719.6767578125,-5572.4375,-7982.29638671875,-5423.82958984375,-8043.900390625,-8771.6318359375,-4923.603515625,8797.1552734375,-7990.2685546875,8773.2607421875,-6.900000095367432,3729.348876953125,8590.224609375,8404.9501953125,0.0,2025-06-10T20:24:24.590325
7677.0,6548.9931640625,7148.712890625,5895.6396484375,-9834.599609375,-8318.3505859375,-8056.9951171875,3916.008056640625,-35166.30859375,9712.26171875,8962.484375,9790.80078125,8443.6591796875,7110.79345703125,9233.4833984375,-6511.33935546875,8774.4296875,-8308.986328125,-7.199999809265137,-9855.900390625,-7628.728515625,-8030.78955078125,0.0,2025-06-10T20:24:24.593659
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7634.3603515625,-9848.099609375,-9834.2998046875,9836.3994140625,-26206.740234375,9824.7001953125,9133.1728515625,8787.4287109375,9856.19921875,9849.8994140625,8616.15625,-9819.2998046875,9658.900390625,-9274.1015625,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.596992
-6441.60009765625,-5120.24755859375,-5715.615234375,-5621.68994140625,8443.8056640625,6238.31201171875,5482.57421875,-3027.7392578125,21129.650390625,-4821.94970703125,-7856.44775390625,-7263.84423828125,-6540.21826171875,-5637.2314453125,-7730.7001953125,2195.018798828125,-7273.982421875,8172.01123046875,-6.599999904632568,4056.896240234375,5759.638671875,6391.39306640625,0.0,2025-06-10T20:24:24.600325
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6343.0625,26729.380859375,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.603659
-8525.400390625,-9136.88671875,-8840.03125,-9518.3994140625,5711.7392578125,8077.3173828125,8101.41259765625,-4300.55419921875,6421.0244140625,-5608.71728515625,-7969.1435546875,-5479.705078125,-8045.705078125,-8791.7724609375,-5000.46923828125,8816.0341796875,-7977.955078125,8773.2607421875,-7.199999809265137,3770.555419921875,8600.462890625,8416.9716796875,0.0,2025-06-10T20:24:24.606992
7659.60009765625,6533.68212890625,7145.41796875,5874.86767578125,-9834.599609375,-8306.0283203125,-8035.98681640625,3912.40576171875,-35166.30859375,9700.8681640625,8970.5556640625,9790.80078125,8441.552734375,7079.53076171875,9200.455078125,-6438.8212890625,8783.7392578125,-8304.490234375,-7.199999809265137,-9855.900390625,-7614.57568359375,-8016.66455078125,0.0,2025-06-10T20:24:24.610325
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7646.66552734375,-9848.099609375,-9834.2998046875,9836.3994140625,-26057.4140625,9824.7001953125,9141.54296875,8797.587890625,9856.19921875,9849.8994140625,8659.693359375,-9819.2998046875,9664.90625,-9295.08203125,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.613659
-6409.7998046875,-5045.49267578125,-5681.7646484375,-5513.01318359375,8456.4111328125,6257.24609375,5482.87451171875,-2949.388916015625,21054.98828125,-4783.27099609375,-7844.19140625,-7248.60498046875,-6508.935546875,-5569.294921875,-7653.83447265625,2243.563720703125,-7259.56689453125,8146.23486328125,-6.599999904632568,4036.142578125,5743.98046875,6359.23583984375,0.0,2025-06-10T20:24:24.616992
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6323.5498046875,27028.033203125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.620325
-8514.900390625,-9113.169921875,-8828.048828125,-9491.0048828125,5770.26416015625,8080.923828125,8111.31689453125,-4306.55810546875,6794.33984375,-5586.529296875,-7981.10107421875,-5478.51025390625,-8044.201171875,-8762.9140625,-4914.89599609375,8802.5498046875,-7989.96826171875,8771.162109375,-6.900000095367432,3766.946044921875,8599.2578125,8413.0654296875,0.0,2025-06-10T20:24:24.623659
7675.7998046875,6561.001953125,7159.796875,5901.9619140625,-9834.599609375,-8306.9296875,-8021.88134765625,3931.017578125,-35091.64453125,9704.4658203125,8958.5986328125,9790.80078125,8442.4560546875,7125.22265625,9227.7783203125,-6488.265625,8773.2275390625,-8304.490234375,-6.900000095367432,-9855.900390625,-7613.37109375,-8014.861328125,0.0,2025-06-10T20:24:24.626992
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7644.56494140625,-9848.099609375,-9834.2998046875,9836.3994140625,-26057.4140625,9824.7001953125,9152.3037109375,8796.392578125,9856.19921875,9849.8994140625,8637.474609375,-9819.2998046875,9666.408203125,-9294.18359375,-6.900000095367432,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.630325
-6423.89990234375,-5040.38916015625,-5677.271484375,-5544.623046875,8449.80859375,6241.01708984375,5486.77587890625,-2983.9111328125,21204.314453125,-4782.37158203125,-7829.8427734375,-7247.111328125,-6506.830078125,-5559.97607421875,-7679.65673828125,2243.563720703125,-7258.96630859375,8145.0361328125,-6.900000095367432,4036.142578125,5725.61181640625,6358.33447265625,0.0,2025-06-10T20:24:24.633659
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6404.90185546875,26878.70703125,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.900000095367432,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.636992
-8525.7001953125,-9117.9736328125,-8835.837890625,-9517.1953125,5725.54541015625,8079.7216796875,8101.712890625,-4422.4326171875,6794.33984375,-5586.2294921875,-7979.9052734375,-5476.71728515625,-8053.52587890625,-8784.2578125,-4934.712890625,8795.357421875,-7988.76708984375,8771.4619140625,-7.199999809265137,3766.946044921875,8596.2470703125,8411.86328125,0.0,2025-06-10T20:24:24.640325
7667.10009765625,6545.390625,7147.21484375,5860.41796875,-9834.599609375,-8306.0283203125,-8035.98681640625,3815.743896484375,-35091.64453125,9705.3662109375,8962.185546875,9790.80078125,8432.529296875,7081.634765625,9238.287109375,-6505.9453125,8773.8291015625,-8306.587890625,-6.900000095367432,-9855.900390625,-7611.86572265625,-8015.46240234375,0.0,2025-06-10T20:24:24.643659
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7686.8828125,-9848.099609375,-9834.2998046875,9836.3994140625,-26132.076171875,9824.7001953125,9132.5751953125,8785.9345703125,9856.19921875,9849.8994140625,8572.619140625,-9819.2998046875,9658.599609375,-9283.9921875,-7.5,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.646992
-6470.7001953125,-5097.4306640625,-5732.0908203125,-5620.18505859375,8424.8984375,6221.48193359375,5484.97509765625,-3188.041748046875,20980.32421875,-4796.763671875,-7855.55078125,-7257.2705078125,-6556.76220703125,-5635.427734375,-7755.3212890625,2105.7197265625,-7273.68212890625,8158.22412109375,-6.599999904632568,4034.337890625,5723.50390625,6374.2626953125,0.0,2025-06-10T20:24:24.650325
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6425.31494140625,26804.044921875,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-6.599999904632568,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.653659
-8496.0,-9116.7724609375,-8824.75390625,-9515.3896484375,5753.75732421875,8065.2958984375,8114.6181640625,-4359.9921875,6495.6875,-5555.3466796875,-7970.04052734375,-5445.64208984375,-8046.908203125,-8772.833984375,-4938.6162109375,8789.3642578125,-7978.25537109375,8773.2607421875,-6.900000095367432,3748.2978515625,8576.3720703125,8403.4482421875,0.0,2025-06-10T20:24:24.656992
7700.7001953125,6563.103515625,7178.06982421875,5875.77099609375,-9834.599609375,-8318.6513671875,-8026.3828125,3877.883544921875,-35166.30859375,9719.4580078125,8974.142578125,9790.80078125,8443.6591796875,7110.1923828125,9253.0,-6483.470703125,8784.640625,-8308.0869140625,-6.900000095367432,-9855.900390625,-7641.07470703125,-8029.287109375,0.0,2025-06-10T20:24:24.660325
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7625.65673828125,-9848.099609375,-9834.2998046875,9836.3994140625,-26057.4140625,9824.7001953125,9129.5859375,8785.0380859375,9856.19921875,9849.8994140625,8611.9521484375,-9819.2998046875,9663.4052734375,-9282.494140625,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.663659
-6438.60009765625,-5077.31591796875,-5692.8486328125,-5584.0595703125,8457.01171875,6254.841796875,5481.97412109375,-2988.4140625,21129.650390625,-4797.6630859375,-7855.55078125,-7261.45361328125,-6523.3740234375,-5597.8525390625,-7680.857421875,2144.076171875,-7257.7646484375,8157.025390625,-7.199999809265137,4035.240234375,5756.32666015625,6372.759765625,0.0,2025-06-10T20:24:24.666992
-9830.400390625,-9837.599609375,-9816.0,-9864.599609375,9834.2998046875,9847.7998046875,9834.0,-6261.41015625,27102.697265625,-9825.0,-9795.2998046875,-9791.099609375,-9856.5,-9850.2001953125,-9838.7998046875,9819.0,-9841.2001953125,9821.1005859375,-7.199999809265137,9855.599609375,9866.9990234375,9847.4990234375,0.0,2025-06-10T20:24:24.670325
-8505.599609375,-9113.169921875,-8837.0361328125,-9505.154296875,5748.6552734375,8079.7216796875,8121.52099609375,-4173.5732421875,6794.33984375,-5573.037109375,-7983.79150390625,-5482.9921875,-8045.705078125,-8780.349609375,-4858.748046875,8784.869140625,-7989.96826171875,8773.8603515625,-7.199999809265137,3766.946044921875,8599.8603515625,8413.966796875,0.0,2025-06-10T20:24:24.673659
7691.10009765625,6561.90234375,7148.712890625,5892.328125,-9834.599609375,-8308.7333984375,-8011.0771484375,3881.185791015625,-34942.3203125,9715.8603515625,8966.6689453125,9790.80078125,8446.3662109375,7099.06982421875,9230.78125,-6477.77734375,8777.4326171875,-8311.9833984375,-7.5,-9855.900390625,-7617.28564453125,-8018.4677734375,0.0,2025-06-10T20:24:24.593196
9830.099609375,9837.2998046875,9815.7001953125,9864.298828125,-7629.55810546875,-9848.099609375,-9834.2998046875,9836.3994140625,-26132.076171875,9824.7001953125,9120.318359375,8773.0859375,9856.19921875,9849.8994140625,8627.8662109375,-9819.2998046875,9647.1875,-9261.8125,-7.199999809265137,-9855.900390625,-9867.2998046875,-9847.7998046875,0.0,2025-06-10T20:24:24.596529
-6452.10009765625,-5094.12841796875,-5728.7958984375,-5636.7421875,8453.1103515625,6249.13134765625,5498.78076171875,-3076.970703125,21204.314453125,-4810.55615234375,-7865.41552734375,-7268.923828125,-6534.50341796875,-5651.35986328125,-7696.1708984375,2179.436279296875,-7283.59326171875,8181.00341796875,-6.599999904632568,4065.017333984375,5772.2861328125,6387.185546875,0.0,2025-06-10T20:24:24.599863
